codprocesoÏÏcodesquemaÏÏficherocsvÏÏnoexistentes
Agentes ComercialesÏÏAgentes ComercialesÏÏagentes.csvÏÏfalseÏÏÖ
Albaranes de clientesÏÏAlbaranes de clientesÏÏalbclit.csvÏÏfalseÏÏÖ
Albaranes de ProveedoresÏÏAlbaranes de ProveedoresÏÏalbprot.csvÏÏfalseÏÏÖ
AlmacenesÏÏAlmacenesÏÏalmacen.csvÏÏfalseÏÏÖ
Direcciones de ClientesÏÏDirecciones de clientesÏÏclientes.csvÏÏfalseÏÏÖ
Formas de PagoÏÏFormas de pagoÏÏfpago.csvÏÏfalseÏÏÖ
ArticulosÏÏArticulosÏÏarticulo.csvÏÏfalseÏÏÖ
Familias ArticulosÏÏFamilias ArticulosÏÏfamilias.csvÏÏfalseÏÏÖ
ImpuestosÏÏImpuestosÏÏivas.csvÏÏfalseÏÏÖ
Pedidos de clientesÏÏPedidos de ClientesÏÏpedclit.csvÏÏfalseÏÏÖ
Lineas de Pedidos de ClientesÏÏLineas de Pedidos de ClientesÏÏpedclil.csvÏÏfalseÏÏÖ
Facturas de ClientesÏÏFacturas de ClientesÏÏfacclit.csvÏÏfalseÏÏÖ
Lineas de Facturas de ClientesÏÏLineas de Facturas de ClientesÏÏfacclil.csvÏÏfalseÏÏÖ
PartidasÏÏPartidasÏÏdiario.csvÏÏfalseÏÏÖ
SubcuentasÏÏSubcuentasÏÏsubcta.csvÏÏfalseÏÏÖ
ProveedoresÏÏProveedoresÏÏproveedo.csvÏÏfalseÏÏÖ
Grupos de ClientesÏÏGrupos de clientesÏÏgrupcli.csvÏÏfalseÏÏÖ
Cuentas BancariasÏÏCuentas bancariasÏÏcta_rem.csvÏÏfalseÏÏÖ
Sucursales BancariasÏÏSucursales BancariasÏÏcta_rem.csvÏÏfalseÏÏÖ
Facturas de ProveedoresÏÏFacturas de ProveedoresÏÏfacprot.csvÏÏfalseÏÏÖ
Lineas de Facturas de ProveedoresÏÏLineas de Facturas de ProveedoresÏÏfacprol.csvÏÏfalseÏÏÖ
Lineas de Albaranes de ProveedoresÏÏLineas de Albaranes de ProveedoresÏÏalbprol.csvÏÏfalseÏÏÖ
Presupuestos de ClientesÏÏPresupuestos de ClientesÏÏpreclit.csvÏÏfalseÏÏÖ
Lineas de Presupuestos de ClientesÏÏLineas de Presupuestos de ClientesÏÏpreclil.csvÏÏfalseÏÏÖ
Pedidos de ProveedoresÏÏPedidos de ProveedoresÏÏpedprot.csvÏÏfalseÏÏÖ
Lineas de Albaranes de ClientesÏÏLineas de Albaranes de ClientesÏÏalbclil.csvÏÏfalseÏÏÖ
Remesas de RecibosÏÏRemesas de RecibosÏÏremesas.csvÏÏfalseÏÏÖ
Recibos de ClientesÏÏRecibos de ClientesÏÏrecibos.csvÏÏfalseÏÏÖ
Cuentas Bancarias de ClientesÏÏCuentas bancarias de clientesÏÏclientes.csvÏÏfalseÏÏÖ
Sucursales Bancarias de ClientesÏÏSucursales de ClientesÏÏclientes.csvÏÏfalseÏÏÖ
Cuentas bancarias de proveedoresÏÏCuentas bancarias de proveedoresÏÏproveedo.csvÏÏfalseÏÏÖ
Sucursales Bancarias de ProveedoresÏÏSucursales de ProveedoresÏÏproveedo.csvÏÏfalseÏÏÖ
Pagos y Devoluciones de Recibos de ClientesÏÏPagos y Devoluciones de Recibos de ClientesÏÏpagdev.csvÏÏfalseÏÏÖ
StocksÏÏStocksÏÏstocks.csvÏÏfalseÏÏÖ
AsientosÏÏAsientosÏÏasientos.csvÏÏfalseÏÏÖ
PaisesÏÏPaisesÏÏbandera.csvÏÏfalseÏÏÖ
Tipos de RappelÏÏTipos de RappelÏÏtiposrappel.csvÏÏfalseÏÏÖ
Intervalos de RappelÏÏIntervalos de RappelÏÏrappels.csvÏÏfalseÏÏÖ
BancosÏÏBancosÏÏaeb.csvÏÏfalseÏÏÖ
Clientes desde subcuentasÏÏClientes desde subcuentasÏÏclientes_subcta.csvÏÏfalseÏÏÖ
Direcciones de clientes por subcuentasÏÏDirecciones de clientes por subcuentasÏÏclientes_subcta.csvÏÏfalseÏÏÖ
Direcciones de proveedores desde subcuentaÏÏDirecciones de proveedores por subcuentasÏÏproveedores_subcta.csvÏÏfalseÏÏÖ
Proveedores por SubcuentasÏÏProveedores por SubcuentasÏÏproveedores_subcta2.csvÏÏfalseÏÏÖ
DepartamentosÏÏDepartamentosÏÏdepart.csvÏÏtrueÏÏÖ
DivisasÏÏDivisasÏÏdivisas.csvÏÏtrueÏÏÖ
ClientesÏÏClientesÏÏclientes.csvÏÏtrueÏÏÖ
