idÏÏcampoficheroÏÏcampotablaÏÏtipoÏÏposicionÏÏcodesquema
1ÏÏCODÏÏcodsubcuentaÏÏcampoÏÏ0ÏÏSubcuentasÏÏÖ
2ÏÏTITULOÏÏdescripcionÏÏcampoÏÏ1ÏÏSubcuentasÏÏÖ
3ÏÏTPCÏÏivaÏÏcampoÏÏ11ÏÏSubcuentasÏÏÖ
4ÏÏRECEQUIVÏÏrecargoÏÏcampoÏÏ13ÏÏSubcuentasÏÏÖ
5ÏÏ0001ÏÏcodcuentaÏÏfuncionÏÏ65ÏÏSubcuentasÏÏÖ
8ÏÏEURÏÏcoddivisaÏÏvalorÏÏ65ÏÏSubcuentasÏÏÖ
24ÏÏASIENÏÏnumeroÏÏcampoÏÏ0ÏÏAsientosÏÏÖ
26ÏÏtrueÏÏeditableÏÏvalorÏÏ1ÏÏAsientosÏÏÖ
29ÏÏ0002ÏÏfechaÏÏfuncionÏÏ1ÏÏAsientosÏÏÖ
54ÏÏSUBCTAÏÏcodsubcuentaÏÏcampoÏÏ2ÏÏPartidasÏÏÖ
56ÏÏ0003ÏÏidsubcuentaÏÏfuncionÏÏ0ÏÏPartidasÏÏÖ
64ÏÏ0004ÏÏidcontrapartidaÏÏfuncionÏÏ0ÏÏPartidasÏÏÖ
65ÏÏCONTRAÏÏcodcontrapartidaÏÏcampoÏÏ3ÏÏPartidasÏÏÖ
66ÏÏIVAÏÏivaÏÏcampoÏÏ9ÏÏPartidasÏÏÖ
67ÏÏEURODEBEÏÏdebeÏÏcampoÏÏ27ÏÏPartidasÏÏÖ
68ÏÏEUROHABERÏÏhaberÏÏcampoÏÏ28ÏÏPartidasÏÏÖ
69ÏÏSERIEÏÏcodserieÏÏcampoÏÏ22ÏÏPartidasÏÏÖ
71ÏÏCONCEPTOÏÏconceptoÏÏcampoÏÏ5ÏÏPartidasÏÏÖ
72ÏÏ0005ÏÏidasientoÏÏfuncionÏÏ0ÏÏPartidasÏÏÖ
74ÏÏDOCUMENTOÏÏdocumentoÏÏcampoÏÏ11ÏÏPartidasÏÏÖ
75ÏÏRECEQUIVÏÏrecargoÏÏcampoÏÏ10ÏÏPartidasÏÏÖ
101ÏÏBASEEUROÏÏbaseimponibleÏÏcampoÏÏ29ÏÏPartidasÏÏÖ
109ÏÏCCODCLIÏÏcodclienteÏÏcampoÏÏ0ÏÏClientesÏÏÖ
110ÏÏCNOMCLIÏÏnombreÏÏcampoÏÏ1ÏÏClientesÏÏÖ
111ÏÏCNOMCOMÏÏnombrecomercialÏÏcampoÏÏ2ÏÏClientesÏÏÖ
112ÏÏCDNICIFÏÏcifnifÏÏcampoÏÏ10ÏÏClientesÏÏÖ
113ÏÏCCODGRUPÏÏcodgrupoÏÏcampoÏÏ45ÏÏClientesÏÏÖ
114ÏÏCTFO1CLIÏÏtelefono1ÏÏcampoÏÏ7ÏÏClientesÏÏÖ
115ÏÏCCONTACTOÏÏcontactoÏÏcampoÏÏ11ÏÏClientesÏÏÖ
116ÏÏCCODPAGOÏÏcodpagoÏÏcampoÏÏ20ÏÏClientesÏÏÖ
117ÏÏCCODDIVÏÏcoddivisaÏÏcampoÏÏ46ÏÏClientesÏÏÖ
118ÏÏCFAXCLIÏÏfaxÏÏcampoÏÏ9ÏÏClientesÏÏÖ
119ÏÏEMAILÏÏemailÏÏcampoÏÏ41ÏÏClientesÏÏÖ
120ÏÏCSERIEFACTÏÏcodserieÏÏcampoÏÏ30ÏÏClientesÏÏÖ
121ÏÏNRIESGOALCÏÏriesgoalcanzadoÏÏcampoÏÏ38ÏÏClientesÏÏÖ
122ÏÏNRIESGOÏÏriesgomaxÏÏcampoÏÏ27ÏÏClientesÏÏÖ
123ÏÏCTFO2CLIÏÏtelefono2ÏÏcampoÏÏ8ÏÏClientesÏÏÖ
124ÏÏCCODAGEÏÏcodagenteÏÏcampoÏÏ23ÏÏClientesÏÏÖ
125ÏÏLIVAINCLÏÏivaincluidoÏÏcampoÏÏ52ÏÏClientesÏÏÖ
126ÏÏNCOPFACÏÏcopiasfacturaÏÏcampoÏÏ28ÏÏClientesÏÏÖ
127ÏÏCCODRAPÏÏcodtiporappelÏÏcampoÏÏ29ÏÏClientesÏÏÖ
128ÏÏNMOROSOSÏÏcapitalimpagadoÏÏcampoÏÏ26ÏÏClientesÏÏÖ
