codesquemaÏÏcodficheroÏÏcodtablaÏÏidfuncion
Formas de pagoÏÏFormas de pagoÏÏformaspagoÏÏÏÏÖ
Grupos de clientesÏÏGrupos de clientesÏÏgruposclientesÏÏÏÏÖ
ProveedoresÏÏProveedoresÏÏproveedoresÏÏÏÏÖ
AlmacenesÏÏAlmacenesÏÏalmacenesÏÏÏÏÖ
ImpuestosÏÏImpuestosÏÏimpuestosÏÏÏÏÖ
Articulos por proveedorÏÏArticulosÏÏarticulosprovÏÏÏÏÖ
Direcciones de clientesÏÏClientesÏÏdirclientesÏÏ0056ÏÏÖ
Direcciones de proveedoresÏÏProveedoresÏÏdirproveedoresÏÏÏÏÖ
Sucursales BancariasÏÏCuentas bancariasÏÏsucursalesÏÏÏÏÖ
Facturas de ProveedoresÏÏFacturas de ProveedoresÏÏfacturasprovÏÏÏÏÖ
Albaranes de ProveedoresÏÏAlbaranes de ProveedoresÏÏalbaranesprovÏÏÏÏÖ
Agentes ComercialesÏÏAgentes ComercialesÏÏagentesÏÏÏÏÖ
DepartamentosÏÏDepartamentosÏÏdepartamentosÏÏÏÏÖ
Presupuestos de ClientesÏÏPresupuestos de ClientesÏÏpresupuestoscliÏÏÏÏÖ
Pedidos de ClientesÏÏPedidos de ClientesÏÏpedidoscliÏÏÏÏÖ
Pedidos de ProveedoresÏÏPedidos de ProveedoresÏÏpedidosprovÏÏÏÏÖ
Remesas de RecibosÏÏRemesas de RecibosÏÏremesasÏÏÏÏÖ
Sucursales de ClientesÏÏClientesÏÏsucursalesÏÏÏÏÖ
Sucursales de ProveedoresÏÏProveedoresÏÏsucursalesÏÏÏÏÖ
DivisasÏÏDivisasÏÏdivisasÏÏÏÏÖ
Pagos y Devoluciones de Recibos de ClientesÏÏPagos y Devoluciones de Recibos de ClientesÏÏpagosdevolcliÏÏÏÏÖ
StocksÏÏStocksÏÏstocksÏÏÏÏÖ
PartidasÏÏDiarioÏÏco_partidasÏÏÏÏÖ
PaisesÏÏPaisesÏÏpaisesÏÏÏÏÖ
Comentario de ClientesÏÏComentario de ClientesÏÏclientesÏÏÏÏÖ
Albaranes de clientesÏÏAlbaranes de ClientesÏÏalbaranescliÏÏÏÏÖ
Intervalos de RappelÏÏIntervalos de RappelÏÏintervalosrappelÏÏÏÏÖ
Tipos de RappelÏÏTipos de RappelÏÏtiposrappelÏÏÏÏÖ
SubcuentasÏÏSubcuentasÏÏco_subcuentasÏÏÏÏÖ
AsientosÏÏDiarioÏÏco_asientosÏÏÏÏÖ
Facturas de ClientesÏÏFacturas de ClientesÏÏfacturascliÏÏÏÏÖ
Lineas de Facturas de ClientesÏÏLineas de Facturas de ClientesÏÏlineasfacturascliÏÏÏÏÖ
Lineas de Albaranes de ClientesÏÏLineas de Albaranes de ClientesÏÏlineasalbaranescliÏÏÏÏÖ
Lineas de Albaranes de ProveedoresÏÏLineas de Albaranes de ProveedoresÏÏlineasalbaranesprovÏÏÏÏÖ
Lineas de Facturas de ProveedoresÏÏLineas de Facturas de ProveedoresÏÏlineasfacturasprovÏÏÏÏÖ
Lineas de Pedidos de ClientesÏÏLineas de Pedidos de ClientesÏÏlineaspedidoscliÏÏÏÏÖ
Lineas de Pedidos de ProveedoresÏÏLineas de Pedidos de ProveedoresÏÏlineaspedidosprovÏÏÏÏÖ
Lineas de Presupuestos de ClientesÏÏLineas de Presupuestos de clientesÏÏlineaspresupuestoscliÏÏÏÏÖ
BancosÏÏBancosÏÏbancosÏÏÏÏÖ
Recibos de ClientesÏÏRecibos de ClientesÏÏreciboscliÏÏÏÏÖ
Proveedores por SubcuentasÏÏProveedores por SubcuentasÏÏproveedoresÏÏÏÏÖ
Familias ArticulosÏÏFamilias ArticulosÏÏfamiliasÏÏÏÏÖ
ArticulosÏÏArticulosÏÏarticulosÏÏÏÏÖ
ClientesÏÏClientesÏÏclientesÏÏÏÏÖ
Direcciones de clientes por subcuentasÏÏClientes desde subcuentasÏÏdirclientesÏÏÏÏÖ
Direcciones de proveedores por subcuentasÏÏProveedores por SubcuentasÏÏdirproveedoresÏÏÏÏÖ
Clientes desde subcuentasÏÏClientes desde subcuentasÏÏclientesÏÏÏÏÖ
Cuentas bancariasÏÏCuentas bancariasÏÏcuentasbancoÏÏÏÏÖ
Cuentas bancarias de clientesÏÏClientesÏÏcuentasbcocliÏÏÏÏÖ
Cuentas bancarias de proveedoresÏÏProveedoresÏÏcuentasbcoproÏÏÏÏÖ
