idÏÏcampoficheroÏÏcampotablaÏÏtipoÏÏposicionÏÏcodesquema
2ÏÏFAMILIAÏÏcodfamiliaÏÏcampoÏÏ3ÏÏArticulosÏÏÖ
3ÏÏNOMÏÏdescripcionÏÏcampoÏÏ2ÏÏArticulosÏÏÖ
4ÏÏPV1ÏÏpvpÏÏcampoÏÏ12ÏÏArticulosÏÏÖ
5ÏÏQUANTITATÏÏstockfisÏÏcampoÏÏ8ÏÏArticulosÏÏÖ
8ÏÏCOSTMITJAÏÏcostemedioÏÏcampoÏÏ10ÏÏArticulosÏÏÖ
10ÏÏIMATGE
ÏÏimagenÏÏcampoÏÏ29ÏÏArticulosÏÏÖ
11ÏÏREFERENCIAÏÏreferenciaÏÏcampoÏÏ5ÏÏPrecios de articulos por proveedorÏÏÖ
12ÏÏPROVEIDORÏÏcodproveedorÏÏcampoÏÏ4ÏÏPrecios de articulos por proveedorÏÏÖ
13ÏÏPREUCOSTÏÏcosteÏÏcampoÏÏ11ÏÏPrecios de articulos por proveedorÏÏÖ
14ÏÏEURÏÏcoddivisaÏÏvalorÏÏ0ÏÏPrecios de articulos por proveedorÏÏÖ
15ÏÏFAM_ZIPÏÏcodfamiliaÏÏcampoÏÏ0ÏÏFamiliasÏÏÖ
16ÏÏFAM_DESCRÏÏdescripcionÏÏcampoÏÏ1ÏÏFamiliasÏÏÖ
17ÏÏCODIÏÏreferenciaÏÏcampoÏÏ0ÏÏArticulosÏÏÖ
18ÏÏREFERENCIAÏÏobservacionesÏÏcampoÏÏ5ÏÏArticulosÏÏÖ
20ÏÏCODIÏÏreferenciaÏÏcampoÏÏ0ÏÏStocksÏÏÖ
21ÏÏALGÏÏcodalmacenÏÏvalorÏÏ1ÏÏStocksÏÏÖ
22ÏÏQUANTITATÏÏcantidadÏÏcampoÏÏ8ÏÏStocksÏÏÖ
23ÏÏAlmacen generalÏÏnombreÏÏvalorÏÏ1ÏÏStocksÏÏÖ
24ÏÏMINIMÏÏstockminÏÏcampoÏÏ6ÏÏArticulosÏÏÖ
26ÏÏfalseÏÏcontrolstockÏÏvalorÏÏ1ÏÏArticulosÏÏÖ
27ÏÏCODIÏÏcodclienteÏÏcampoÏÏ0ÏÏClientesÏÏÖ
29ÏÏTELEFONÏÏtelefono1ÏÏcampoÏÏ9ÏÏClientesÏÏÖ
30ÏÏTELEFON2ÏÏtelefono2ÏÏcampoÏÏ10ÏÏClientesÏÏÖ
31ÏÏFORMA_PAGÏÏcodpagoÏÏcampoÏÏ16ÏÏClientesÏÏÖ
32ÏÏEMAILÏÏemailÏÏcampoÏÏ12ÏÏClientesÏÏÖ
33ÏÏCONTACTEÏÏcontactoÏÏcampoÏÏ4ÏÏClientesÏÏÖ
34ÏÏNIFÏÏcifnifÏÏcampoÏÏ26ÏÏClientesÏÏÖ
35ÏÏNOM_FISCALÏÏnombreÏÏcampoÏÏ3ÏÏClientesÏÏÖ
36ÏÏNOMÏÏnombrecomercialÏÏcampoÏÏ2ÏÏClientesÏÏÖ
37ÏÏTELEFAXÏÏfaxÏÏcampoÏÏ11ÏÏClientesÏÏÖ
38ÏÏAGENTÏÏcodagenteÏÏcampoÏÏ29ÏÏClientesÏÏÖ
39ÏÏFACCOPIESÏÏcopiasfacturaÏÏcampoÏÏ49ÏÏClientesÏÏÖ
40ÏÏFP_ZIPÏÏcodpagoÏÏcampoÏÏ0ÏÏFormas de pagoÏÏÖ
41ÏÏFP_DESCRÏÏdescripcionÏÏcampoÏÏ1ÏÏFormas de pagoÏÏÖ
42ÏÏCODIÏÏcodagenteÏÏcampoÏÏ0ÏÏAgentesÏÏÖ
44ÏÏ0001ÏÏnombreÏÏfuncionÏÏ1ÏÏAgentesÏÏÖ
45ÏÏ0002ÏÏapellidosÏÏfuncionÏÏ1ÏÏAgentesÏÏÖ
46ÏÏDOMICILIÏÏdireccionÏÏcampoÏÏ5ÏÏAgentesÏÏÖ
47ÏÏPOBLACIOÏÏciudadÏÏcampoÏÏ6ÏÏAgentesÏÏÖ
48ÏÏPROVINCIAÏÏprovinciaÏÏcampoÏÏ8ÏÏAgentesÏÏÖ
49ÏÏC_POSTALÏÏcodpostalÏÏcampoÏÏ7ÏÏAgentesÏÏÖ
50ÏÏTELEFAXÏÏfaxÏÏcampoÏÏ11ÏÏAgentesÏÏÖ
51ÏÏNIFÏÏdnicifÏÏcampoÏÏ21ÏÏAgentesÏÏÖ
52ÏÏTELEFONÏÏtelefonoÏÏcampoÏÏ9ÏÏAgentesÏÏÖ
53ÏÏEMAILÏÏemailÏÏcampoÏÏ12ÏÏAgentesÏÏÖ
54ÏÏCOMISSIOÏÏporcomisionÏÏcampoÏÏ22ÏÏAgentesÏÏÖ
55ÏÏ0003ÏÏcodsubcuentaÏÏfuncionÏÏ0ÏÏSubcuentas desde clientesÏÏÖ
57ÏÏNOMÏÏdescripcionÏÏcampoÏÏ2ÏÏSubcuentas desde clientesÏÏÖ
58ÏÏEURÏÏcoddivisaÏÏvalorÏÏ0ÏÏSubcuentas desde clientesÏÏÖ
59ÏÏ430ÏÏcodcuentaÏÏvalorÏÏ0ÏÏSubcuentas desde clientesÏÏÖ
60ÏÏ0004ÏÏcodejercicioÏÏfuncionÏÏ0ÏÏSubcuentas desde clientesÏÏÖ
61ÏÏ0003ÏÏcodsubcuentaÏÏfuncionÏÏ1ÏÏClientesÏÏÖ
62ÏÏ0005ÏÏidsubcuentaÏÏfuncionÏÏ1ÏÏClientesÏÏÖ
63ÏÏEURÏÏcoddivisaÏÏvalorÏÏ1ÏÏClientesÏÏÖ
64ÏÏAÏÏcodserieÏÏvalorÏÏ1ÏÏClientesÏÏÖ
66ÏÏCODIÏÏcodclienteÏÏcampoÏÏ0ÏÏDirecciones de clientesÏÏÖ
67ÏÏDirección principalÏÏdescripcionÏÏvalorÏÏ1ÏÏDirecciones de clientesÏÏÖ
68ÏÏtrueÏÏdomfacturacionÏÏvalorÏÏ1ÏÏDirecciones de clientesÏÏÖ
69ÏÏtrueÏÏdomenvioÏÏvalorÏÏ1ÏÏDirecciones de clientesÏÏÖ
70ÏÏDOMICILIÏÏdireccionÏÏcampoÏÏ5ÏÏDirecciones de clientesÏÏÖ
71ÏÏC_POSTALÏÏcodpostalÏÏcampoÏÏ7ÏÏDirecciones de clientesÏÏÖ
72ÏÏPOBLACIOÏÏciudadÏÏcampoÏÏ6ÏÏDirecciones de clientesÏÏÖ
73ÏÏPROVINCIAÏÏprovinciaÏÏcampoÏÏ8ÏÏDirecciones de clientesÏÏÖ
74ÏÏESPÏÏcodpaisÏÏvalorÏÏ1ÏÏDirecciones de clientesÏÏÖ
